
Data downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2011 08 05 07 55 00 000   -4.31     1.40     1.23  -422.40    -11.40    -16.20    3.43     26138.0
 2011 08 05 07 56 00 000   -4.27     0.89     1.57  -424.00    -13.70    -11.50    3.32     27652.0
 2011 08 05 07 57 00 000   -4.25     1.44     1.01  -423.50    -14.90    -15.90    3.54     29389.0
 2011 08 05 07 58 00 000   -4.41     1.21     0.86  -423.10    -15.90    -18.00    3.58     26935.0
 2011 08 05 07 59 00 000   -4.11     1.70     1.16  -422.60    -17.00    -20.60    3.63     23742.0
 2011 08 05 08 00 00 000   -4.16     1.57     1.11  -422.30    -13.30    -18.10    3.82     22958.0
 2011 08 05 08 01 00 000   -4.15     1.48     1.35  -422.00    -13.80    -17.90    3.76     23138.0
 2011 08 05 08 02 00 000   -4.04     1.75     1.16  -421.30    -15.30    -17.50    3.59     23651.0
 2011 08 05 08 03 00 000   -4.41     0.90     1.02  -421.70    -13.90    -18.10    3.65     24270.0
 2011 08 05 08 04 00 000   -4.50     0.92     0.73  -423.10    -17.30    -22.10    3.60     21773.0
 2011 08 05 08 05 00 000   -4.51     1.05     0.75  -423.20    -20.10    -22.90    3.70     21720.0
 2011 08 05 08 06 00 000   -4.38     1.25     1.07  -423.20    -20.20    -22.90    3.70     21749.0
 2011 08 05 08 07 00 000   -4.31     1.29     1.24  -422.30    -20.20    -21.10    3.62     21338.0
 2011 08 05 08 08 00 000   -4.12     1.89     1.10  -422.20    -19.50    -20.90    3.62     21423.0
 2011 08 05 08 09 00 000   -4.20     1.59     1.26  -420.60    -12.30    -18.30    3.59     22326.0
 2011 08 05 08 10 00 000   -4.10     1.85     1.23  -420.30    -10.70    -17.40    3.57     23235.0
 2011 08 05 08 11 00 000   -4.13     1.83     1.13  -420.30    -10.40    -17.30    3.56     23384.0
 2011 08 05 08 12 00 000   -4.11     1.74     1.25  -421.10    -11.50    -17.40    3.38     30956.0
 2011 08 05 08 13 00 000   -3.84     2.24     1.33  -421.10    -11.50    -17.40    3.38     30956.0
 2011 08 05 08 14 00 000   -3.78     2.20     1.44  -416.80     -2.60    -11.20    3.65     22094.0
 2011 08 05 08 15 00 000   -3.81     2.16     1.36  -416.90     -2.90    -11.40    3.65     22661.0
 2011 08 05 08 16 00 000   -3.82     2.34     1.18  -417.80     -5.20    -12.80    3.61     25712.0
 2011 08 05 08 17 00 000   -4.51     0.47     1.01  -419.60    -11.40    -16.80    3.47     25897.0
 2011 08 05 08 18 00 000   -4.59     0.33     0.85  -423.10    -18.10    -21.70    3.29     23977.0
 2011 08 05 08 19 00 000   -4.57     0.31     0.84  -425.20    -19.90    -23.70    3.12     21406.0
 2011 08 05 08 20 00 000   -4.46     0.69     0.81  -425.00    -19.40    -22.90    3.12     22094.0
 2011 08 05 08 21 00 000   -4.34     1.01     0.97  -424.30    -18.20    -22.40    3.12     21964.0
 2011 08 05 08 22 00 000   -4.38     0.86     0.84  -422.70    -15.50    -21.30    3.08     21657.0
 2011 08 05 08 23 00 000   -4.35     1.00     0.90  -423.00    -14.60    -20.40    3.12     21895.0
 2011 08 05 08 24 00 000   -4.36     1.00     0.88  -423.00    -14.50    -20.40    3.12     21818.0
 2011 08 05 08 25 00 000   -4.41     1.11     0.85  -423.00    -14.50    -20.80    3.11     21315.0
 2011 08 05 08 26 00 000   -4.52     1.06     1.10  -422.70    -11.30    -20.20    3.12     29004.0
 2011 08 05 08 27 00 000   -4.40     2.00     1.34  -422.60    -10.00    -21.10    3.19     29600.0
 2011 08 05 08 28 00 000   -4.30     2.24     1.06  -419.70     -6.60    -23.10    3.25     26338.0
 2011 08 05 08 29 00 000   -3.94     2.79     1.17  -415.60      0.30    -25.10    3.35     25036.0
 2011 08 05 08 30 00 000   -3.94     2.74     1.02  -412.80      5.40    -26.60    3.43     24224.0
 2011 08 05 08 31 00 000   -4.45     1.87     1.03  -421.40     -9.20    -21.50    3.40     25724.0
 2011 08 05 08 32 00 000   -4.57     1.64     1.01  -421.40     -9.20    -21.60    3.40     25760.0
 2011 08 05 08 33 00 000   -4.51     1.70     1.05  -421.10     -9.50    -23.30    3.49     26595.0
 2011 08 05 08 34 00 000   -4.53     1.75     1.03  -422.10    -10.70    -24.40    3.39     25008.0
 2011 08 05 08 35 00 000   -4.61     1.60     0.96  -422.10    -10.60    -24.50    3.37     25147.0
 2011 08 05 08 36 00 000   -4.49     1.88     1.10  -421.60     -9.40    -24.40    3.35     26427.0
 2011 08 05 08 37 00 000   -4.48     1.86     0.99  -421.30     -7.80    -23.90    3.20     25893.0
 2011 08 05 08 38 00 000   -4.52     1.65     0.88  -421.30     -7.30    -23.90    3.23     26001.0
 2011 08 05 08 39 00 000   -4.49     1.77     0.80  -420.70     -6.00    -25.60    3.32     26611.0
 2011 08 05 08 40 00 000   -4.55     1.71     0.77  -418.50     -4.20    -29.60    3.38     32999.0
 2011 08 05 08 41 00 000   -4.65     1.42     0.77  -418.10     -4.40    -33.50    3.39     30368.0
 2011 08 05 08 42 00 000   -4.58     1.69     0.88  -418.40     -3.80    -35.00    3.35     28525.0
 2011 08 05 08 43 00 000   -4.61     1.65     0.89  -419.00     -3.00    -34.50    3.32     28189.0
 2011 08 05 08 44 00 000   -4.56     1.69     0.89  -417.80     -5.50    -36.00    3.33     27399.0
 2011 08 05 08 45 00 000   -4.64     1.59     0.94  -417.80     -5.50    -36.00    3.33     27397.0
 2011 08 05 08 46 00 000   -4.69     1.54     0.92  -417.80     -5.50    -36.00    3.33     27397.0
 2011 08 05 08 47 00 000   -4.67     1.53     0.97  -420.20     -6.20    -29.10    3.22     27329.0
 2011 08 05 08 48 00 000   -4.81     1.29     1.09  -419.60     -6.70    -31.40    3.24     27689.0
 2011 08 05 08 49 00 000   -4.80     1.26     1.03  -419.60     -6.70    -31.40    3.24     27689.0
 2011 08 05 08 50 00 000   -4.84     1.21     1.14  -422.40     -9.20    -25.10    3.31     26706.0
 2011 08 05 08 51 00 000   -4.56     0.64     1.19  -422.40     -9.20    -25.10    3.31     26706.0
 2011 08 05 08 52 00 000   -4.56     0.48     1.28  -422.40     -9.20    -25.10    3.31     26706.0
 2011 08 05 08 53 00 000   -4.60     0.56     1.09  -427.60     -9.80    -22.70    3.83     44333.0
 2011 08 05 08 54 00 000   -4.68     0.61     0.95  -427.60     -9.80    -22.70    3.83     44333.0
 2011 08 05 08 56 00 000   -4.67     1.06     1.05  -427.60     -9.80    -22.70    3.83     44333.0
 2011 08 05 08 57 00 000   -4.71     0.97     1.02  -424.80     -7.80    -27.40    3.92     44727.0
 2011 08 05 08 58 00 000   -4.74     0.76     1.14  -424.80     -7.80    -27.40    3.92     44727.0
 2011 08 05 08 59 00 000   -4.60     1.07     1.20  -425.80     -7.90    -26.90    3.83     42619.0
 2011 08 05 09 00 00 000   -4.57     1.37     1.06  -425.80     -7.90    -26.90    3.83     42550.0
 2011 08 05 09 01 00 000   -4.57     1.42     1.01  -428.90    -12.00    -23.80    3.83     45687.0
 2011 08 05 09 02 00 000   -4.69     0.41     1.02  -428.90    -12.00    -23.80    3.83     45687.0
 2011 08 05 09 03 00 000   -4.74    -0.02     1.11  -428.90    -12.00    -23.80    3.83     45687.0
 2011 08 05 09 04 00 000   -4.69     0.49     1.28  -429.60    -10.70    -21.10    3.76     43974.0
 2011 08 05 09 05 00 000   -4.73    -0.25     1.35  -429.60    -11.80    -22.30    3.69     42980.0
 2011 08 05 09 06 00 000   -4.78    -0.54     1.34  -429.40    -12.00    -22.80    3.64     42215.0
 2011 08 05 09 07 00 000   -4.79    -0.60     1.34  -429.10     -7.00    -20.20    3.74     42484.0
 2011 08 05 09 12 00 000   -4.79    -0.72     1.35  -429.40     -3.90    -19.00    3.88     41913.0
 2011 08 05 09 13 00 000   -4.73    -0.83     1.42  -429.90     -3.30    -21.10    3.76     44662.0
 2011 08 05 09 14 00 000   -4.64    -1.11     1.50  -429.90     -3.30    -21.10    3.76     44662.0
 2011 08 05 09 15 00 000   -4.55    -1.21     1.62  -429.90     -3.10    -21.10    3.76     44775.0
 2011 08 05 09 16 00 000   -4.28    -1.74     1.48  -431.70      3.80    -19.10    3.83     49452.0
 2011 08 05 09 17 00 000   -4.33    -1.36     1.57  -431.40      4.00    -19.90    3.85     50959.0
 2011 08 05 09 18 00 000   -3.93    -2.00     2.02  -430.20      4.90    -23.80    3.97     58178.0
 2011 08 05 09 19 00 000   -4.34    -0.80     2.03  -430.20      4.90    -23.80    3.97     58178.0
 2011 08 05 09 20 00 000   -4.88     1.53     1.66  -428.90     -7.00    -26.20    2.90     47737.0
 2011 08 05 09 21 00 000   -4.74     2.29     1.51  -428.90     -6.10    -26.00    2.95     46677.0
 2011 08 05 09 22 00 000   -4.77     2.32     1.61  -428.80     -2.80    -25.60    3.14     42963.0
 2011 08 05 09 23 00 000   -4.82     2.23     1.50  -429.10     -4.00    -28.10    3.07     43356.0
 2011 08 05 09 24 00 000   -4.85     1.66     1.77  -427.30     -2.00    -26.40    3.12     48852.0
 2011 08 05 09 25 00 000   -5.00     0.28     2.27  -427.10     -1.70    -26.20    3.13     49541.0
 2011 08 05 09 26 00 000   -4.96     0.63     2.18  -432.00     -4.70    -24.80    2.50     40062.0
 2011 08 05 09 27 00 000   -5.02     0.83     1.96  -434.70     -0.00    -22.20    2.87     44718.0
 2011 08 05 09 28 00 000   -5.20     1.06     1.82  -433.50     -0.70    -25.00    2.68     43514.0
 2011 08 05 09 29 00 000   -5.26     1.23     1.84  -432.90     -1.30    -26.40    2.58     44306.0
 2011 08 05 09 30 00 000   -5.33     0.93     1.89  -433.10     -1.50    -27.30    2.70     59215.0
 2011 08 05 09 31 00 000   -5.40     0.85     1.88  -431.60     -1.20    -27.30    2.62     62297.0
 2011 08 05 09 32 00 000   -5.33     0.91     1.90  -430.50     -1.70    -30.10    2.66     68616.0
 2011 08 05 09 33 00 000   -5.31     0.84     1.87  -430.00     -1.30    -31.80    2.72     71182.0
 2011 08 05 09 34 00 000   -5.36     0.85     1.72  -429.60     -0.90    -32.20    2.71     69896.0
 2011 08 05 09 35 00 000   -5.36     0.81     1.69  -429.70     -1.50    -35.20    2.75     71141.0
 2011 08 05 09 36 00 000   -5.34     0.90     1.71  -430.00     -0.90    -36.10    2.79     71901.0
 2011 08 05 09 37 00 000   -5.39     0.99     1.66  -430.00     -1.10    -36.00    2.77     65725.0
 2011 08 05 09 38 00 000   -5.35     0.98     1.62  -431.70      0.60    -32.60    2.84     68403.0
 2011 08 05 09 39 00 000   -5.51     0.63     1.55  -431.80      0.70    -32.50    2.84     68432.0
 2011 08 05 09 40 00 000   -5.57     0.72     1.53  -431.60      2.90    -29.30    2.55     55215.0
 2011 08 05 09 41 00 000   -5.53     0.65     1.42  -433.00     -0.10    -30.10    2.66     56146.0
 2011 08 05 09 42 00 000   -5.54     0.79     1.50  -433.40      1.80    -30.00    2.66     56729.0
 2011 08 05 09 43 00 000   -5.54     0.80     1.52  -433.50      3.00    -29.80    2.65     56912.0
 2011 08 05 09 44 00 000   -5.56     0.52     1.15  -434.40      5.10    -29.40    2.70     57282.0
 2011 08 05 09 45 00 000   -5.53     0.60     1.22  -435.20      3.30    -31.20    2.71     57692.0
 2011 08 05 09 46 00 000   -5.62     0.75     1.15  -433.10      2.60    -34.70    2.61     48891.0
 2011 08 05 09 47 00 000   -5.51     0.69     0.99  -430.20      3.90    -35.30    2.50     40979.0
 2011 08 05 09 48 00 000   -5.49     0.86     0.90  -428.90      5.50    -37.70    2.60     34392.0
 2011 08 05 09 49 00 000   -5.40     0.71     1.30  -428.70      5.30    -35.30    2.61     34416.0
 2011 08 05 09 50 00 000   -5.30     1.11     1.05  -428.70      5.20    -34.70    2.61     34500.0
 2011 08 05 09 51 00 000   -5.24     1.31     1.00  -428.40      6.50    -30.30    2.95     41055.0
 2011 08 05 09 52 00 000   -5.23     1.30     0.99  -428.20      6.70    -30.10    2.94     40811.0
 2011 08 05 09 53 00 000   -5.29     1.19     0.77  -427.20      8.20    -28.50    2.89     39200.0
 2011 08 05 09 54 00 000   -5.26     1.23     0.74  -428.10      6.50    -29.20    2.92     42955.0
 2011 08 05 09 55 00 000   -5.19     1.27     0.96  -426.60      9.80    -34.20    3.10     58139.0
 2011 08 05 09 56 00 000   -5.19     1.29     1.02  -426.30     10.40    -35.10    3.12     60949.0
 2011 08 05 09 57 00 000   -5.15     1.27     1.02  -425.70      9.10    -36.90    3.18     55178.0
 2011 08 05 09 58 00 000   -5.14     1.38     0.84  -425.70      9.10    -36.90    3.18     55178.0
 2011 08 05 09 59 00 000   -5.12     1.45     0.78  -425.90     13.50    -33.30    2.97     50810.0
 2011 08 05 10 00 00 000   -4.97     2.02     0.55  -425.40     14.70    -34.00    3.01     51516.0
 2011 08 05 10 01 00 000   -4.93     2.05     0.61  -423.90     18.00    -35.90    3.13     53484.0
 2011 08 05 10 02 00 000   -5.00     2.12     0.26  -423.90     18.00    -35.90    3.13     53484.0
 2011 08 05 10 03 00 000   -5.00     2.31     0.31  -419.60     11.80    -36.20    2.70     37420.0
 2011 08 05 10 04 00 000   -5.11     2.43     0.48  -419.60     11.80    -36.20    2.70     37420.0
 2011 08 05 10 05 00 000   -5.07     2.57     0.34  -419.60     11.80    -36.20    2.70     37420.0
 2011 08 05 10 06 00 000   -5.04     2.72     0.19  -418.60     13.20    -32.70    2.75     40772.0
 2011 08 05 10 07 00 000   -5.07     2.68     0.37  -418.60     13.20    -32.70    2.75     40772.0
 2011 08 05 10 08 00 000   -5.07     2.68     0.39  -418.60     13.20    -32.70    2.75     40772.0
 2011 08 05 10 09 00 000   -5.11     2.50     0.57  -419.40     10.60    -32.00    2.68     39433.0
 2011 08 05 10 10 00 000   -5.23     2.23     0.88  -419.40     10.60    -32.00    2.68     39433.0
 2011 08 05 10 11 00 000   -5.23     2.16     1.04  -420.10      7.60    -32.40    2.71     40490.0
 2011 08 05 10 12 00 000   -5.31     1.91     1.20  -420.10      7.60    -32.40    2.71     40490.0
 2011 08 05 10 13 00 000   -5.34     1.65     1.35  -423.70      2.30    -23.90    3.07     43616.0
 2011 08 05 10 14 00 000   -5.31     1.79     1.29  -423.70      2.30    -23.90    3.07     43616.0
 2011 08 05 10 15 00 000   -5.28     1.86     1.19  -424.80      3.70    -24.50    2.79     39229.0
 2011 08 05 10 16 00 000   -5.48     1.78     1.19  -425.20      4.00    -24.90    2.72     39435.0
 2011 08 05 10 17 00 000   -5.59     1.48     1.32  -426.00      3.90    -27.30    2.68     52401.0
 2011 08 05 10 18 00 000   -5.41     1.64     1.10  -431.80      2.50    -24.40    3.58     82763.0
 2011 08 05 10 19 00 000   -5.35     1.63     1.07  -433.20      2.50    -26.10    3.65     80960.0
 2011 08 05 10 20 00 000   -5.43     1.61     1.00  -432.50      1.60    -30.30    3.48     70688.0
 2011 08 05 10 21 00 000   -5.23     2.00     0.77  -430.80      1.00    -32.00    3.38     68208.0
 2011 08 05 10 22 00 000   -5.19     2.40     0.61  -428.00      7.90    -32.70    3.44     64494.0
 2011 08 05 10 23 00 000   -5.39     2.04     0.73  -427.90      4.50    -32.60    3.43     69391.0
 2011 08 05 10 24 00 000   -5.46     1.79     0.78  -428.60      3.00    -32.20    3.39     68519.0
 2011 08 05 10 25 00 000   -5.15     2.64     0.82  -430.80     -0.70    -31.10    3.29     64415.0
 2011 08 05 10 26 00 000   -5.26     2.48     0.64  -430.10      2.10    -27.40    3.18     59549.0
 2011 08 05 10 27 00 000   -5.28     2.35     0.63  -429.70      4.30    -25.10    3.12     55926.0
 2011 08 05 10 28 00 000   -5.19     2.53     0.54  -430.20      7.20    -27.40    3.26     53075.0
 2011 08 05 10 29 00 000   -5.14     2.61     0.51  -429.10      9.60    -28.60    3.22     50536.0
 2011 08 05 10 30 00 000   -5.13     2.58     0.53  -429.00      9.70    -28.70    3.22     50390.0
 2011 08 05 10 31 00 000   -5.09     2.65     0.51  -430.50     13.60    -22.60    3.46     57207.0
 2011 08 05 10 32 00 000   -5.20     2.60     0.61  -430.50     13.60    -22.60    3.46     57207.0
 2011 08 05 10 33 00 000   -5.26     2.59     0.58  -430.50     13.60    -22.60    3.46     57207.0
 2011 08 05 10 34 00 000   -5.20     2.60     0.62  -427.80      9.10    -24.00    3.36     55801.0
 2011 08 05 10 35 00 000   -5.21     2.61     0.68  -427.80      9.10    -24.00    3.36     55801.0
 2011 08 05 10 36 00 000   -5.27     2.61     0.54  -427.80      9.10    -24.00    3.36     55801.0
 2011 08 05 10 37 00 000   -5.28     2.65     0.36  -427.40      9.80    -23.30    2.87     36197.0
 2011 08 05 10 38 00 000   -5.28     2.53     0.61  -427.40      9.80    -23.30    2.87     36397.0
 2011 08 05 10 39 00 000   -5.32     2.26     0.91  -429.70      5.80    -24.40    3.21     52357.0
 2011 08 05 10 40 00 000   -5.32     2.34     0.82  -429.20      5.90    -25.30    3.16     50731.0
 2011 08 05 10 41 00 000   -5.38     2.33     0.64  -428.30      6.20    -26.70    3.07     47161.0
 2011 08 05 10 42 00 000   -5.31     2.36     0.79  -429.50      6.70    -25.20    3.15     51151.0
 2011 08 05 10 43 00 000   -5.29     2.40     0.67  -430.50      7.20    -23.90    3.23     54559.0
 2011 08 05 10 44 00 000   -5.33     2.24     0.87  -431.20      6.10    -23.20    3.25     54583.0
 2011 08 05 10 45 00 000   -5.31     2.17     0.95  -431.50      5.50    -22.90    3.26     54575.0
 2011 08 05 10 46 00 000   -5.32     2.19     0.81  -431.40      5.00    -21.80    3.15     48489.0
 2011 08 05 10 47 00 000   -5.36     2.17     0.83  -431.10      5.80    -24.80    3.11     45231.0
 2011 08 05 10 48 00 000   -5.31     2.32     0.82  -430.90      4.70    -25.40    3.12     49402.0
 2011 08 05 10 49 00 000   -5.30     2.29     0.96  -430.50      4.80    -23.70    3.15     52170.0
 2011 08 05 10 50 00 000   -5.29     2.31     0.78  -429.30      4.20    -24.60    3.19     55772.0
 2011 08 05 10 51 00 000   -5.30     2.11     0.80  -429.90      4.60    -27.80    3.24     51612.0
 2011 08 05 10 52 00 000   -5.35     1.95     0.77  -430.30      4.90    -28.00    3.26     50286.0
 2011 08 05 10 53 00 000   -5.32     2.02     0.78  -430.10      5.10    -26.40    3.26     47534.0
 2011 08 05 10 54 00 000   -5.32     1.96     0.79  -430.10      5.00    -26.40    3.26     47579.0
 2011 08 05 10 55 00 000   -5.34     2.01     0.78  -429.80      3.00    -26.90    3.26     48660.0
 2011 08 05 10 56 00 000   -5.30     2.10     0.83  -427.60      4.80    -27.50    3.27     60890.0
 2011 08 05 10 57 00 000   -5.40     1.83     0.93  -426.80      5.80    -27.90    3.26     63611.0
 2011 08 05 10 58 00 000   -5.41     1.82     0.95  -425.80      7.90    -28.80    3.23     59544.0
 2011 08 05 10 59 00 000   -5.44     1.74     1.05  -426.40      7.70    -30.00    3.25     56936.0
 2011 08 05 11 00 00 000   -5.49     1.47     1.18  -424.90      7.80    -32.50    3.22     56872.0
 2011 08 05 11 01 00 000   -5.49     1.50     1.12  -424.80      7.80    -32.70    3.21     56050.0
 2011 08 05 11 02 00 000   -5.46     1.62     1.16  -425.20      7.60    -31.60    3.10     49625.0
 2011 08 05 11 03 00 000   -5.52     1.46     1.04  -425.20      7.60    -31.60    3.10     49625.0
 2011 08 05 11 04 00 000   -5.55     1.33     1.17  -426.40      5.80    -25.50    2.95     51443.0
 2011 08 05 11 05 00 000   -5.60     1.36     1.07  -426.40      5.80    -25.50    2.95     51443.0
 2011 08 05 11 06 00 000   -5.57     1.36     1.11  -426.40      5.80    -25.50    2.95     51443.0
 2011 08 05 11 07 00 000   -5.51     1.43     1.26  -426.30      8.80    -19.00    2.98     41213.0
 2011 08 05 11 08 00 000   -5.55     1.67     0.75  -426.30      8.80    -19.00    2.98     41213.0
 2011 08 05 11 09 00 000   -5.51     1.86     0.60  -424.70     11.00    -15.20    2.83     43406.0
 2011 08 05 11 10 00 000   -5.56     1.99     0.61  -421.30      7.30    -21.40    2.56     38301.0
 2011 08 05 11 11 00 000   -5.55     1.91     0.80  -419.00      5.80    -26.70    2.41     35186.0
 2011 08 05 11 12 00 000   -5.53     1.92     0.89  -418.20      5.60    -30.10    2.37     33991.0
 2011 08 05 11 13 00 000   -5.54     1.90     0.80  -419.40      2.20    -31.60    2.39     33383.0
 2011 08 05 11 14 00 000   -5.52     1.97     0.82  -418.80      4.00    -30.60    2.39     33577.0
 2011 08 05 11 15 00 000   -5.56     1.87     0.86  -418.00      6.80    -29.20    2.38     33868.0
 2011 08 05 11 16 00 000   -5.56     1.74     0.94  -418.70      7.50    -28.70    2.48     34178.0
 2011 08 05 11 17 00 000   -5.55     1.75     0.88  -419.40      8.30    -28.20    2.58     34529.0
 2011 08 05 11 18 00 000   -5.57     1.73     0.77  -419.40      8.30    -28.20    2.58     34529.0
 2011 08 05 11 19 00 000   -5.51     1.69     0.79  -422.20      8.30    -20.30    2.57     35139.0
 2011 08 05 11 20 00 000   -5.38     1.92     0.74  -422.20      8.00    -20.90    2.64     38065.0
 2011 08 05 11 21 00 000   -5.22     2.16     0.79  -422.80      7.90    -25.50    3.15     55627.0
 2011 08 05 11 22 00 000   -5.26     2.07     0.87  -424.00     10.40    -29.20    3.49     63196.0
 2011 08 05 11 23 00 000   -5.39     1.71     0.82  -423.50      9.10    -30.50    3.34     57878.0
 2011 08 05 11 24 00 000   -5.38     1.77     0.83  -423.50      9.10    -30.50    3.34     57878.0
 2011 08 05 11 25 00 000   -5.43     1.70     0.70  -424.20      9.40    -32.20    3.31     52829.0
 2011 08 05 11 26 00 000   -5.43     1.76     0.57  -424.00      8.80    -25.80    3.08     45692.0
 2011 08 05 11 27 00 000   -5.47     1.64     0.48  -423.70      8.40    -21.00    2.92     41117.0
 2011 08 05 11 28 00 000   -5.51     1.53     0.76  -423.30      9.40    -29.40    3.33     54704.0
 2011 08 05 11 29 00 000   -5.50     1.57     1.03  -422.10     10.20    -32.50    3.12     46933.0
 2011 08 05 11 30 00 000   -5.58     1.47     0.79  -422.00     10.20    -32.70    3.12     46421.0
 2011 08 05 11 31 00 000   -5.60     1.37     0.85  -422.00     10.20    -32.70    3.12     46421.0
 2011 08 05 11 32 00 000   -5.56     1.51     0.85  -422.90     10.10    -26.40    3.07     43376.0
 2011 08 05 11 33 00 000   -5.54     1.47     0.84  -423.20     10.20    -25.10    3.06     42698.0
 2011 08 05 11 34 00 000   -5.54     1.54     0.87  -424.50     10.80    -20.10    3.04     39956.0
 2011 08 05 11 35 00 000   -5.55     1.47     0.84  -424.70      8.70    -19.60    2.92     37601.0
 2011 08 05 11 36 00 000   -5.56     1.34     0.91  -424.50      8.60    -20.10    2.93     38982.0
 2011 08 05 11 37 00 000   -5.50     1.60     0.89  -422.50      7.60    -25.10    3.09     48717.0
 2011 08 05 11 38 00 000   -5.54     1.48     0.86  -422.40      8.10    -29.40    3.20     44596.0
 2011 08 05 11 39 00 000   -5.55     1.52     0.77  -421.20      8.20    -30.10    3.21     47330.0
 2011 08 05 11 40 00 000   -5.54     1.49     0.69  -421.20      8.20    -30.10    3.21     47330.0
 2011 08 05 11 41 00 000   -5.56     1.27     0.70  -421.00     11.40    -23.80    3.06     39217.0
 2011 08 05 11 42 00 000   -5.52     1.35     0.70  -420.90     10.90    -24.80    3.09     41299.0
 2011 08 05 11 43 00 000   -5.53     1.19     0.78  -420.60      8.90    -29.00    3.22     49545.0
 2011 08 05 11 44 00 000   -5.47     1.12     0.96  -421.10      8.60    -25.70    3.07     41269.0
 2011 08 05 11 45 00 000   -5.36     1.19     1.12  -421.20      8.60    -25.30    3.05     40302.0
 2011 08 05 11 46 00 000   -5.43     1.20     0.97  -421.20      8.60    -25.30    3.05     40302.0
 2011 08 05 11 47 00 000   -5.43     1.03     1.13  -421.20      8.60    -25.30    3.05     40302.0
 2011 08 05 11 48 00 000   -5.40     1.24     0.94  -424.90     13.20    -14.90    3.65     46589.0
 2011 08 05 11 49 00 000   -5.31     1.12     1.15  -422.80     11.90    -23.90    3.53     55200.0
 2011 08 05 11 50 00 000   -5.27     0.98     1.26  -423.80     13.00    -18.60    3.66     53017.0
 2011 08 05 11 51 00 000   -5.24     1.24     1.17  -424.60     13.70    -14.70    3.75     50565.0
 2011 08 05 11 52 00 000   -5.23     1.33     1.19  -424.60     13.70    -14.70    3.75     50565.0
 2011 08 05 11 53 00 000   -5.28     1.53     1.20  -419.10     11.80    -21.80    3.28     54820.0
 2011 08 05 11 54 00 000   -5.31     1.71     1.06  -421.60     13.20    -17.50    3.58     54333.0
 2011 08 05 11 55 00 000   -5.40     1.66     0.90  -417.70     11.20    -24.60    2.93     38164.0
 2011 08 05 11 56 00 000   -5.42     1.64     1.01  -416.30     10.20    -25.80    2.83     37360.0
 2011 08 05 11 57 00 000   -5.41     1.64     1.08  -415.90      9.90    -26.00    2.81     37295.0
 2011 08 05 11 58 00 000   -5.35     1.67     1.32  -415.60     10.40    -27.10    2.77     38328.0
 2011 08 05 11 59 00 000   -5.43     1.48     1.25  -415.60     10.50    -27.10    2.77     38366.0
 2011 08 05 12 00 00 000   -5.41     1.56     1.26  -415.00     12.80    -25.80    2.70     39618.0
 2011 08 05 12 01 00 000   -5.41     1.55     1.18  -414.70     12.80    -25.60    2.72     40095.0
 2011 08 05 12 02 00 000   -5.35     1.72     1.17  -414.00     12.80    -24.90    2.81     41354.0
 2011 08 05 12 03 00 000   -5.35     1.79     1.19  -416.30     11.50    -26.80    2.90     37519.0
 2011 08 05 12 04 00 000   -5.39     1.75     1.27  -415.90     10.40    -26.60    2.85     37387.0
 2011 08 05 12 05 00 000   -5.34     1.74     1.26  -415.60      9.90    -26.40    2.82     37450.0
 2011 08 05 12 06 00 000   -5.35     1.72     1.17  -416.50     10.00    -24.90    3.02     36702.0
 2011 08 05 12 07 00 000   -5.34     1.67     1.25  -416.50     10.00    -24.90    3.02     36769.0
 2011 08 05 12 08 00 000   -5.32     1.65     1.34  -416.60     11.30    -25.10    2.95     38756.0
 2011 08 05 12 09 00 000   -5.23     1.68     1.40  -417.10     12.00    -27.80    3.23     51036.0
 2011 08 05 12 10 00 000   -5.28     1.70     1.35  -417.30     12.20    -28.50    3.30     53881.0
 2011 08 05 12 11 00 000   -5.27     1.63     1.37  -418.00     12.80    -27.80    3.08     37180.0
 2011 08 05 12 12 00 000   -5.24     1.77     1.35  -417.40     13.10    -30.10    3.04     37180.0
 2011 08 05 12 13 00 000   -5.22     1.73     1.18  -417.30     13.20    -30.60    3.03     37180.0
 2011 08 05 12 14 00 000   -5.16     1.63     1.35  -418.30     13.30    -28.60    3.23     35754.0
 2011 08 05 12 15 00 000   -5.11     1.57     1.60  -418.30     13.30    -28.50    3.24     36246.0
 2011 08 05 12 16 00 000   -5.00     1.56     1.70  -418.40     13.40    -28.30    3.28     37813.0
 2011 08 05 12 17 00 000   -4.92     1.68     1.63  -419.30     13.20    -28.50    3.36     35930.0
 2011 08 05 12 18 00 000   -4.91     1.76     1.58  -419.50     12.70    -28.60    3.38     35660.0
 2011 08 05 12 19 00 000   -4.95     1.61     1.52  -419.70     11.10    -29.10    3.42     35285.0
 2011 08 05 12 20 00 000   -5.06     1.41     1.48  -419.20     15.00    -29.70    3.35     35790.0
 2011 08 05 12 21 00 000   -5.11     1.35     1.50  -419.00     16.50    -29.90    3.33     35990.0
 2011 08 05 12 22 00 000   -5.08     1.22     1.61  -419.00     16.50    -29.90    3.33     35990.0
 2011 08 05 12 23 00 000   -5.17     1.14     1.48  -419.00     16.50    -29.90    3.33     35990.0
 2011 08 05 12 24 00 000   -5.20     1.35     1.13  -419.60     11.00    -20.00    3.55     40089.0
 2011 08 05 12 25 00 000   -5.23     1.51     0.70  -421.00     14.00    -17.50    3.76     41580.0
